display_name,text_uuid,sentence_uuid,sentence_obj_in_text,translation,first_word_transcription,first_word_spelling,first_word_number,first_word_obj_in_text,line_number,side,column
Kt 92/k 207 (AKT 5 5),55b115ac-6a6d-48e6-86df-ff449b4b346b,d9b5879a-bdff-4ab2-9c44-5c5db0d88bed,74,"If he says: 'For the accounting I can match neither the full amount nor half of it', make him swear by Aššur's dagger that he has not enough for 40 minas of silver, that 30 minas of silver is too much for him, that he does not even have 20 minas of silver, half his due, that neither silver of himself, nor of his investors in the City nor of those who live in Anatolia, <that> with whatever I carry with me or have left behind or have send ahead, that for the accounting, I cannot match either a full share or a half-share.",šumma,šu-ma,58,75,22.0,3,1
Kt 92/k 207 (AKT 5 5),55b115ac-6a6d-48e6-86df-ff449b4b346b,9c7e27bc-38a6-4d21-8854-34f561aff153,146,"Then make him swear by the dagger and let him state before the dagger his šaddu'utu-tax, and that he does not owe any additional šaddu'utu-taxes apart from the one he states under oath.",patrem,GÍR,120,147,39.0,5,1
Kt 92/k 207 (AKT 5 5),55b115ac-6a6d-48e6-86df-ff449b4b346b,3440d200-9858-4940-bf08-cc4b6a6cb358,163,Take the šaddu-utum he owes.,šaddu'assu,ša-du-a-sú,135,164,41.0,5,1
Kt 92/k 208 (AKT 5 53),826445f1-9a31-413c-9c0a-b7c823953a37,2f446aab-026f-42a6-b033-513d71545f3c,3,"Of the 2 minas and 15 shekels of silver which, because of the payment for the house, Bēlum-bāni, Ennam-Suen and Peruwa, had obtained from Aššur-mālik, son of Kurara, and for which their valid deed had been drawn up, 5/6 mina thereof Bēlum-bāni paid with my silver.",ina,i-na,1,4,1.0,1,1
Kt 92/k 208 (AKT 5 53),826445f1-9a31-413c-9c0a-b7c823953a37,2cf8d5fa-5bdb-4015-9bf1-ea5eab106d95,42,For 25 shekels of silver I kept a debt-note and a lot of interest has accrued and he has agreed with me on an amount of 5/6 mina of silver.,ana,a-na,31,43,7.0,1,1
Kt 92/k 208 (AKT 5 53),826445f1-9a31-413c-9c0a-b7c823953a37,dd095a33-12c9-4a4b-a0c5-902d16a32b6e,65,1/2 mina of spoiled silver has been added for me.,manā,ma-na,48,69,10.0,1,1
Kt 92/k 208 (AKT 5 53),826445f1-9a31-413c-9c0a-b7c823953a37,e50879e6-1b0d-477a-93a1-744defdd4de1,80,"21 shekels of silver, the price of three kutānu-textiles of current quality that he deposited on Bēlum-bāni's account in the kārum-office - in all 1 2/3 mina and 1 shekel of silver.",kaspam,KÙ.BABBAR,56,82,11.0,1,1
Kt 92/k 208 (AKT 5 53),826445f1-9a31-413c-9c0a-b7c823953a37,a443f7f4-0da1-4096-8075-251e0c8b9f68,115,"Separately, as for the 1 mina of silver, which on behalf of Anah-ilī, the son of Ṭākī, I guaranteed to Aššur-ṭāb, son of Abu-šalim, Aššur-mālik brought me a letter of Aššur-ṭāb, saying: At the accounting Aššur-ṭāb has transferred that silver (claim) to me.",ša,ša,80,116,15.0,1,1
Kt 92/k 208 (AKT 5 53),826445f1-9a31-413c-9c0a-b7c823953a37,147d76eb-efc1-41bd-bf7d-143a52f2c488,141,All together Aššur-mālik has charged me 2 2/3 minas and 1 shekel of silver.,ištēniš,iš-té-ni-iš,101,142,20.0,2,1
Kt 92/k 208 (AKT 5 53),826445f1-9a31-413c-9c0a-b7c823953a37,51d2ea41-1c8e-499f-b999-5cc7bd01ad14,156,"In the presence of Iddin-Suen, son of Kukulānum, of Šu-Išhara, son of Kurara, of Aššur-ṣululī, son of Ennam-Suen, of Aššur-bāni, the scribe.",maḫar,IGI,111,158,23.0,3,1
Kt 92/k 208 (AKT 5 53),826445f1-9a31-413c-9c0a-b7c823953a37,d54c21b7-47d5-478f-a4dd-98e0f5b27550,182,"I had been ordered to make this silver arrive in the City, but after Aššur-mālik had died, I paid 2 2/3 minas of 1 shekel of silver in Kanesh to šu-Išhara, son of Kurara, Kurarā, son of Aššur-ālik, and to Labān-nādā, the attorney, in the presence Amur-Šamaš, son of Puzur-ilī, of Aššur-bāni, son of the priest of Ea-šarrum, of Aššur-imittī, son of GADUbatum, of Ennam-Aššur, son of Ennānum, son of Kuprurak, (and) of Aššur-bāni, the scribe.",kaspam,KÙ.BABBAR,126,183,26.0,3,1
Kt 92/k 208 (AKT 5 53),826445f1-9a31-413c-9c0a-b7c823953a37,86668d12-d43c-472b-a31d-82778f0b5a8f,255,The letter addressed to Aššur-ṭāb concerning the 1 mina of silver they gave me (and) I have a letter of Aššur-ṭāb in my possession.,našpertam,na-áš-pè-er-tám,176,256,39.0,5,1
Kt 92/k 209 (AKT 5 8),60ef4f11-37a2-418e-83d2-94b993c03f71,883d01b9-dc58-4238-986a-b91208e99f12,3,"To Iddin-Kūbum, Anah-ilī, and Puzur-Aššur, especially to Anah-ilī, thus says Kuliya:",ana,a-na,1,5,1.0,1,1
Kt 92/k 209 (AKT 5 8),60ef4f11-37a2-418e-83d2-94b993c03f71,bd5ba1fd-fa59-42d8-80b0-35a6b826f492,19,"You owe to Abu-šalim, son of Ennam-Suen, 1 1/3 mina of silver plus its accumulated interest.",manā,ma-na,12,22,4.0,1,1
Kt 92/k 209 (AKT 5 8),60ef4f11-37a2-418e-83d2-94b993c03f71,68fcdeed-5454-415e-9c9b-8d9bb4222b2c,33,A letter of Aššur-ṭab arived here and for an amount of 1 mina of silver your affair has been settled.,našpertum,na-áš-pé-er-tum,21,34,6.0,1,1
Kt 92/k 209 (AKT 5 8),60ef4f11-37a2-418e-83d2-94b993c03f71,edcd639f-0f5b-432e-bad4-e3de3e7a701e,47,I myself have guaranteed that amount of silver.,anāku,a-na-ku,33,48,10.0,1,1
Kt 92/k 209 (AKT 5 8),60ef4f11-37a2-418e-83d2-94b993c03f71,b7c639ac-2842-4e75-872c-3793a445fe00,54,"Moreover, you have assigned 1/3 silver to our father [in the Gates of the god].",kaspam,KÙ.BABBAR,38,55,11.0,1,1
Kt 92/k 209 (AKT 5 8),60ef4f11-37a2-418e-83d2-94b993c03f71,cb226fe7-dbd4-4ace-9c33-f1a52418067b,61,I drew up your tablet for a total of 1 1/3 mina of silver; you have in your possession a letter with my seal (good) for 1 mina of silver and a second (good) for 1/3 mina of silver.,ištēniš,iš-té-ni-iš,44,62,12.0,1,1
Kt 92/k 209 (AKT 5 8),60ef4f11-37a2-418e-83d2-94b993c03f71,4eedbc14-77a4-4be1-8250-9eff69ea4345,79,"You told me as follows: 'Go and obtain for me a tablet sealed by Aššur-ṭab,' and I obtained for you a tablet sealed by Aššur-ṭab, stating that neither his father nor he himself will come back on you and your sons.",tuka''al,tù-kà-a-al,58,80,15.0,1,1
Kt 92/k 209 (AKT 5 8),60ef4f11-37a2-418e-83d2-94b993c03f71,9de0a82b-5547-4be1-b81c-38fbce9e87cf,118,"Please, my brother, put 1 1/3 mina of silver under seal and entrust it to Puzur-Aššur to bring it here.",aḫī,a-ḫi,90,119,24.0,3,1
Kt 92/k 209 (AKT 5 8),60ef4f11-37a2-418e-83d2-94b993c03f71,4904dfe2-a782-4bc6-a12a-235095818281,131,Send me a message then I will give both the tablet sealed by Aššur-ṭab and the one of 1 1/3 mina of silver with your own seal to your representatives.,ṭuppam,ṭup-pá-am,100,132,27.0,3,1
Kt 92/k 209 (AKT 5 8),60ef4f11-37a2-418e-83d2-94b993c03f71,933defc8-fb33-43b2-92ff-93db23db9e1e,153,"And then they should release to me, the two letters of mine with my seal, which you have in possession, to cancel them.",u,ú,118,154,31.0,3,1
Kt 92/k 209 (AKT 5 8),60ef4f11-37a2-418e-83d2-94b993c03f71,8c463dd6-e0c3-45c8-acce-07cdb5d74241,163,"My dear brother, it is now two years that you keep this silver at your disposal.",aḫī,a-ḫi,127,164,34.0,3,1
Kt 92/k 209 (AKT 5 8),60ef4f11-37a2-418e-83d2-94b993c03f71,58e59470-3592-461c-bf39-383b97f045cb,175,"Though I sent my servants to you, you did not send me the silver and this caused me expenses of six shekels of silver.",ana,a-na,137,176,36.0,4,1
Kt 92/k 209 (AKT 5 8),60ef4f11-37a2-418e-83d2-94b993c03f71,01806c49-669a-42dc-b2c2-5deeda729e85,189,"Please, my brother, send the silver and give [ the six shekels of silver, the expenses he incurred, to Puzur-Aššur.",iškunūnim,iš-ku-nu-nim,148,190,39.0,5,1
Kt 92/k 209 (AKT 5 8),60ef4f11-37a2-418e-83d2-94b993c03f71,84cd3808-0818-4cb3-9747-4fbb9a89e287,205,Realize what my favors to you mean!,,i-li-bi₄-i-kà,161,206,41.0,5,1
Kt 92/k 210 (AKT 5 70),c57e5e7b-d57d-40d1-a36a-786b811fa46e,9a0bfe3a-2c41-492e-bdcd-2e7a6e53fdd1,3,The judges passed the following verdict:,dayyānū,da-a-a-nu,1,4,1.0,1,1
Kt 92/k 210 (AKT 5 70),c57e5e7b-d57d-40d1-a36a-786b811fa46e,0d4fdd9e-a8a1-434d-84dc-f7c60fa82444,8,"The 6 shekels of silver that Kapsiya, wife of Ali-abum, had given to Būṣi, wife of Iddin-Adad, and for which for the eponymy of Aššur-imittī, the boatman, she would add an interest of 1/2 mina per mina per year - for this silver and the accumulated interest on it Kapsiya, the wife of Ali-abum will sue Bṣi, wife of Iddin-Adad.",šiqil,GÍN,5,12,2.0,1,1
Kt 92/k 210 (AKT 5 70),c57e5e7b-d57d-40d1-a36a-786b811fa46e,834a94d3-01b2-455a-a506-ada987812270,60,"Akiya, son of Puzur-Aššur, Šamaš-bāni, son of Ennam-Suen, (and) Mannum-kī-Aššur, son of Ahu-waqar - these gentlemen were the judges.",Agiā,a-ki-a,39,63,15.0,3,1
Kt 92/k 211 (AKT 5 9),0ac28a97-2e12-418e-89e7-87b30b6724f9,817d095d-e0b4-461c-9027-4ef8bc4eb1c3,3,"To Kuliya, thus says Ababaya:",ana,a-na,1,5,1.0,1,1
Kt 92/k 211 (AKT 5 9),0ac28a97-2e12-418e-89e7-87b30b6724f9,fc073121-d51c-45b1-bb9a-f352e89cfdaa,12,"We are well, your youngsters are well, and your people are well.",,šál-ma-ni,6,13,3.0,1,1
Kt 92/k 211 (AKT 5 9),0ac28a97-2e12-418e-89e7-87b30b6724f9,75f57398-e374-44a7-9881-517ee5ef5257,18,Like/Instead of your .... of your father ..... your words .... on me (?).....,kīma,ki-ma,11,19,5.0,1,1
Kt 92/k 211 (AKT 5 9),0ac28a97-2e12-418e-89e7-87b30b6724f9,e2b4605c-261b-4340-ab64-0104d6a47767,29,Who could give me ..... ........,,xxxx,21,30,8.0,1,1
Kt 92/k 211 (AKT 5 9),0ac28a97-2e12-418e-89e7-87b30b6724f9,42f4197c-5c6d-4e52-8461-57b1bb1fccfa,38,By what you .... you have treated me .... ....,ša,ša,29,39,11.0,1,1
Kt 92/k 211 (AKT 5 9),0ac28a97-2e12-418e-89e7-87b30b6724f9,8e515a91-11de-4954-8c03-542865c7ee74,52,... do not .... since no letter of yours arrives here.,,x,42,53,13.0,1,1
Kt 92/k 211 (AKT 5 9),0ac28a97-2e12-418e-89e7-87b30b6724f9,7b649999-8faa-4782-8e57-6db1b9264ea3,74,What is the purpose of constantly writing me as follows: Send me five textiles!,mīnam,mì-nam,62,75,18.0,3,1
Kt 92/k 211 (AKT 5 9),0ac28a97-2e12-418e-89e7-87b30b6724f9,cc61f074-7918-4cca-8c0e-67894152986f,84,"What should your boy eat, what should I (use to) pay for your expenditures if I had not humbled myself for your father.",mīnam,mì-nam,70,85,21.0,3,1
Kt 92/k 211 (AKT 5 9),0ac28a97-2e12-418e-89e7-87b30b6724f9,8b2244b7-eeac-49b8-9c4a-1616ab8ca32d,96,He said: He is destroying you .... he has evil intentions!,umma,um-ma,81,97,25.0,3,1
Kt 92/k 211 (AKT 5 9),0ac28a97-2e12-418e-89e7-87b30b6724f9,227dd323-dfbb-4643-b69f-3e7b875b1093,106,Your daughter is/keeps .... with me she lives .... of our paternal house .... [.........,mer'atka,me-er-a-at-kà,89,107,28.0,3,1
Kt 92/k 211 (AKT 5 9),0ac28a97-2e12-418e-89e7-87b30b6724f9,d540e49e-c2b5-4d93-9c47-6cf76a059ef3,128,I have sold the savings and slaughtered the ox.,,ta-áp-ḫi-ra-am,109,129,32.0,5,1
Kt 92/k 211 (AKT 5 9),0ac28a97-2e12-418e-89e7-87b30b6724f9,0f42cab2-a371-4e59-b228-99a0b9824bef,133,The meat which remained they have stored below.,,ší-ru-um,113,134,33.0,5,1
Kt 92/k 211 (AKT 5 9),0ac28a97-2e12-418e-89e7-87b30b6724f9,47191674-80b7-44f7-a325-144d56d726f9,139,I have spent 4 talents of copper (for) your youngsters must not die!,bilat,GÚ,119,143,34.0,5,1
Kt 92/k 212 (AKT 5 35),476e6eef-f0a4-44fd-b3f8-65e6337a9a51,001af58a-0299-472d-8073-7551260893cc,3,"1 1/3 mina and 2 shekels of silver on behalf of Kuliya, son of Ali-abum, I paid to Aššur-mālik son of Kurara.",manā,ma-na,2,8,1.0,1,1
Kt 92/k 212 (AKT 5 35),476e6eef-f0a4-44fd-b3f8-65e6337a9a51,0ce64511-5ecc-423a-ad13-e805314e1c27,26,"The golden gods of Ilī-pī-uṣur and an encased tablet of 1 2/3 mina of silver, being the debt of Kuliya, Amur-šamaš and Ennam-Aššur I hold as pledge.",ilē,DINGIR-li,14,27,5.0,1,1
Kt 92/k 212 (AKT 5 35),476e6eef-f0a4-44fd-b3f8-65e6337a9a51,eadc0739-bf4f-4d51-aad5-ddb3564f9752,51,When Ana .......'s son and Ilī-pī-uṣur's attorney come here they will pay me the silver and I will release the gods.,ina,i-na,34,52,11.0,1,1
Kt 92/k 212 (AKT 5 35),476e6eef-f0a4-44fd-b3f8-65e6337a9a51,01c70f20-ab10-4e66-ab87-ddc050a77107,67,"As for the tablet, it will be cancelled.",ša,ša,46,68,15.0,1,1
Kt 92/k 212 (AKT 5 35),476e6eef-f0a4-44fd-b3f8-65e6337a9a51,376298f9-973c-44d2-994d-4d6edf901ab8,71,"Should they not pay the silver, then Kuliya will pay me the silver and the interest on it wherever we meet.",šumma,šu-ma,49,73,17.0,3,1
Kt 92/k 212 (AKT 5 35),476e6eef-f0a4-44fd-b3f8-65e6337a9a51,e83c1ac1-75b9-40bd-b9c6-ba22fa22c17b,86,"Month IX, eponymy of Aššur-rē'ī, son of Ilī-emūqī.",warḫum,ITU.KAM,60,88,22.0,3,1
Kt 92/k 212 (AKT 5 35),476e6eef-f0a4-44fd-b3f8-65e6337a9a51,682aecdb-e394-4598-a48a-983aa3554635,97,"When I paid the silver Ennam-Aššur and Amur-Šamaš, son of Ilī-pī-uṣur, acted as bērū.",inūmi,i-nu-mì,66,98,25.0,3,1
Kt 92/k 212 (AKT 5 35),476e6eef-f0a4-44fd-b3f8-65e6337a9a51,ce589031-204d-4a92-9ab4-63e5605adf7b,111,"In the presence of Aššur-malik, of Sukkalia, of Mannum-bālum-Aššur.",maḫar,IGI,76,113,28.0,3,1
Kt 92/k 214 (AKT 5 10),c1af5738-e2d2-4f1b-ad60-3a3ea13d9bcb,66f5a3b6-7195-42a2-8919-fbce7a0d9b63,3,"Say to Kuliya, thus says Ababaya:",ana,a-na,1,5,1.0,1,1
Kt 92/k 214 (AKT 5 10),c1af5738-e2d2-4f1b-ad60-3a3ea13d9bcb,6f5bbd6f-260e-4f76-ae50-d7f70c57c974,12,"Here, as for the 1 1/3 mina of silver which we borrowed to supplement the amount of Sabasiya's house/firm, my guarantors, which assisted me, all five of them, are complaining.",annākam,a-na-kam,6,13,3.0,1,1
Kt 92/k 214 (AKT 5 10),c1af5738-e2d2-4f1b-ad60-3a3ea13d9bcb,4210e2f2-e5bb-49b6-9744-ad910fe7e9a4,33,They say: 'Give us a tablet with your seal to the effect that the silver has been paid for Kuliya's expenses; we have borrowed the silver at an interest of 7 shekels per mina'.,umma,um-ma,24,34,10.0,1,1
Kt 92/k 214 (AKT 5 10),c1af5738-e2d2-4f1b-ad60-3a3ea13d9bcb,9a392312-5882-4674-b6f9-20d7c1de1723,55,"Please, provide your father with 5 shekels of silver and each of your folks with one shekel of silver and let me no longer hear their complaints!",apputtum,a-pu-tum,42,56,18.0,3,1
Kt 92/k 214 (AKT 5 10),c1af5738-e2d2-4f1b-ad60-3a3ea13d9bcb,90043d20-b04d-430b-b7d4-d98869d9cbd9,77,"Please, act as the gentleman you are!",apputtum,a-pu-tum,59,78,24.0,3,1
Kt 92/k 214 (AKT 5 10),c1af5738-e2d2-4f1b-ad60-3a3ea13d9bcb,45848bb2-4af2-44df-bc63-ae5eb2ed619b,82,"Please, give silver to Aššur-ṣululī to bring it to me.",apputtum,a-pu-tum,63,83,26.0,5,1
Kt 92/k 214 (AKT 5 10),c1af5738-e2d2-4f1b-ad60-3a3ea13d9bcb,d0af1eaf-3ef4-4297-a591-060da5d5fe30,89,Here they are frightening me.,annākam,a-na-kam,69,90,28.0,5,1
Kt 92/k 216 (AKT 5 14),465b16eb-99f2-4abe-a9d3-164c9d0f2070,fb1f2fe4-6608-4657-95fc-5794e5996d98,3,Thus says Aššur-šad-ilē to Kuliya and Aššur-lam(assi) and in particular to Kuliya:,umma,um-ma,1,5,1.0,1,1
Kt 92/k 216 (AKT 5 14),465b16eb-99f2-4abe-a9d3-164c9d0f2070,bcf57c9c-72ee-428c-98aa-d6fff8936b36,18,"Because of the affair of Sabasiya's house the case that was not settled in your presence, Latarak has seized your merchandise that you had left behind in Apum.",aššumi,a-šu-mì,10,19,4.0,1,1
Kt 92/k 216 (AKT 5 14),465b16eb-99f2-4abe-a9d3-164c9d0f2070,8efc279f-9ba2-4a8b-ab33-adfe78d5b4f0,37,When I heard it I availed myself of a tablet of the Elders and a messager who went to Apum and obtained the release of the merchandise and Abī-wēdum is now leading that to you.,ašmema,áš-me-ma,27,38,9.0,1,1
Kt 92/k 216 (AKT 5 14),465b16eb-99f2-4abe-a9d3-164c9d0f2070,35e33c7a-b2e2-41ef-a74f-a22c39df696c,52,"As for your house, Uṣurānum refuses to give either copper or gold saying: 'All has been consumed'.",,be-et-kà,41,53,14.0,3,1
Kt 92/k 216 (AKT 5 14),465b16eb-99f2-4abe-a9d3-164c9d0f2070,5619b44e-6230-4307-89b6-b7b6ad3e658a,61,From a merchant we borrowed beer bread for the banquet and for drinking flasks and we gave them to Ilī-bāni's wife.,umma,um-ma,48,62,16.0,3,1
Kt 92/k 216 (AKT 5 14),465b16eb-99f2-4abe-a9d3-164c9d0f2070,4e748bb3-009e-40f8-ae78-02d6f28fec69,78,There is absolutely no reason to get nervous.,mimma,mì-ma,63,79,21.0,3,1
Kt 92/k 216 (AKT 5 14),465b16eb-99f2-4abe-a9d3-164c9d0f2070,6fbf1d02-b41e-4843-80ca-0a4bdefdac86,85,"Gentleman as you are, convert your merchandise into silver and come immediately here.",awīluttīka,a-wi-lu-tí-kà,68,86,23.0,3,1
Kt 92/k 216 (AKT 5 14),465b16eb-99f2-4abe-a9d3-164c9d0f2070,4276f478-aca9-446f-9eaf-65ad18c77681,93,Me dear brother realizes that every single shekel of silver at hand [will be used?] for the banquet.,aḫī,a-ḫi,75,94,26.0,3,1
Kt 92/k 216 (AKT 5 14),465b16eb-99f2-4abe-a9d3-164c9d0f2070,5b2526e2-1995-4700-b0df-f404a73e4568,111,. . . . . . . . . . . . . . . ..  . .. . . . . . . . .,ṣubātē,TÚG.ḪI.A,88,112,29.0,3,1
Kt 92/k 216 (AKT 5 14),465b16eb-99f2-4abe-a9d3-164c9d0f2070,b5da8882-dfe1-4ea4-a901-1983ea809c05,126,Tell Aššur-lamassi: 'Send the silver ( and so ) encourage us'!,Aššur-lamassī,a-šur-lá-ma-sí,102,127,31.0,4,1
Kt 92/k 216 (AKT 5 14),465b16eb-99f2-4abe-a9d3-164c9d0f2070,b0d01e71-cb85-45aa-8566-3bfe43dde0b5,131,Let him give the yield of his textiles of good quality to Aššur-ṣululī.,libbam,li-ba-am,106,132,33.0,5,1
Kt 92/k 216 (AKT 5 14),465b16eb-99f2-4abe-a9d3-164c9d0f2070,9e90306d-6a7b-4975-ba4a-4571ba8a03cf,139,Do not make him angry.,libbušu,li-bu-šu,113,140,35.0,5,1
Kt 92/k 217 (AKT 5 12),37ea781c-687b-4e96-b8a5-c100ddc27f30,1747fd1a-3960-442b-82d4-08eeb3b5cfa9,3,"Thus say Aššur-šad-ilē and Ababaya, say to Kuliya:",umma,um-ma,1,5,1.0,1,1
Kt 92/k 217 (AKT 5 12),37ea781c-687b-4e96-b8a5-c100ddc27f30,4f1d48a7-40e6-464b-b594-4391c6932711,15,"As for your tablet which Šu-Suen, son of Innāya, has in his possession, when here their affair was concluded by (decision of) the man who settled his case they would release your tablet to us and then we would release the tablet of the City of/concerning Aššur rēşī.",aššumi,a-šu-mì,8,16,3.0,1,1
Kt 92/k 217 (AKT 5 12),37ea781c-687b-4e96-b8a5-c100ddc27f30,05bb1d15-b227-49f4-a8c1-777f2b4d91d1,42,"When we kept asking Šu-Suen for the tablet he said: 'I will give it you', by the man has left without us knowing it!",Šu-Suen,šu-sú-in,32,43,11.0,1,1
Kt 92/k 217 (AKT 5 12),37ea781c-687b-4e96-b8a5-c100ddc27f30,a3c9c6d2-8abc-45cd-a4f4-c405fef1b8cd,54,"If over there he asks you for silver, do not give it.",šumma,šu-ma,43,55,16.0,3,1
Kt 92/k 217 (AKT 5 12),37ea781c-687b-4e96-b8a5-c100ddc27f30,52006d4a-de69-47fa-b089-c55adee79c41,62,Tell him: 'By decision of the man who settled the affair you have been ordered to hand over in the City the tablet you have.,umma,um-ma,49,64,18.0,3,1
Kt 92/k 217 (AKT 5 12),37ea781c-687b-4e96-b8a5-c100ddc27f30,0ad83310-9016-4e23-8fe8-c6f9286be62f,75,"And we here ............. we will ask [the man] who settled the affair and the .......... which after Abu-Šalim [had left] we had obtained ...... from/with Puzur-[....], send us that.",nēnu,né-nu,60,76,22.0,3,1
Kt 92/k 217 (AKT 5 12),37ea781c-687b-4e96-b8a5-c100ddc27f30,ace9e65f-2758-4685-8016-d888744c9b29,107,"Send Aš[šur-ṣululī here, send (also) ...... oil'.",Aššur-ṣulūlī,a-šur-ANDUL,91,108,30.0,5,1
Kt 92/k 218 (AKT 5 36),79cefbac-e992-45ad-87b4-5d5f3c2976ce,e0e68f24-9b81-40fc-ac8c-836653f0a104,3,"1 1/3 mina of silver from the silver of Abu-šalim, son of Ennam-Suen, which Hut...... gave to Anah-ilī, son of Ṭāb-ṣilli-Aššur, and for which he drew up a valid record and in which tablet, sealed by Anah-ilī, either the name of Abu-šalim, or simply ""the creditor"" is indicated - with the silver and the interest on it of this tablet Aššur-mālik, son of Kurara, Kuliya, son of Ali-abum, and Šu-Bēlum, son of Puqidi, the representatives of Aššur-ṭāb, have been satisfied.",manā,ma-na,2,7,1.0,1,1
Kt 92/k 218 (AKT 5 36),79cefbac-e992-45ad-87b4-5d5f3c2976ce,1cfc8e84-90cd-4d7e-96d7-5b1958278ad3,72,The tablet of the debt of Anah-ilī [that may turn up] is invalid.,ṭuppum,ṭup-pu-um,54,73,17.0,3,1
Kt 92/k 218 (AKT 5 36),79cefbac-e992-45ad-87b4-5d5f3c2976ce,ef9848b8-a8e5-4aa3-882f-7b8a9bb3ed90,80,"If ever Anah-ilī should raise a claim against Aššur-mālik, [Kuliya and] Šu-Bēlum, they will bring the valif record of Mannum-mu.... and then this tablet will be cancelled.",matema,ma-tí-ma,61,81,19.0,3,1
Kt 92/k 218 (AKT 5 36),79cefbac-e992-45ad-87b4-5d5f3c2976ce,22576a06-e72f-4fb8-93f1-c40426ada671,99,"In the presence of Ištar-tūlid, son of Adaya, of Budaya, son of Tarawa[zi].",maḫar,IGI,78,101,27.0,3,1
Kt 92/k 219 (AKT 5 22),4bfc19b2-851a-4efd-9982-57b41298303a,df12e8ba-9f22-4e5c-8504-743b5314cdd8,3,"To Kuliya, Aššur-lamassī and Aššur-lamassī, thus says Aššur-emūqī, to Aššur-lamassī, son of Puzur-ilī in particular:",ana,a-na,1,5,1.0,1,1
Kt 92/k 219 (AKT 5 22),4bfc19b2-851a-4efd-9982-57b41298303a,cb8a76c9-ed09-49dc-8a96-6a962022c41e,23,"You have 3 shekels of silver, given by me, since the eponymy of Aššur-mālik, son of šu-Haniš.",šiqil,GÍN,14,27,6.0,1,1
Kt 92/k 219 (AKT 5 22),4bfc19b2-851a-4efd-9982-57b41298303a,d1580785-5bed-4e5b-840b-c01764aa1dca,39,You said: I will bring up for you from the City 3 Akkadian garments for children.,umma,um-ma,22,41,8.0,1,1
Kt 92/k 219 (AKT 5 22),4bfc19b2-851a-4efd-9982-57b41298303a,f14666c9-3f36-4852-b127-7f8713860f14,54,"You brought these textiles up, but did not enter here with me, you went away on a journey.",ṣubātem,TÚG.ḪI.A,33,55,11.0,1,1
Kt 92/k 219 (AKT 5 22),4bfc19b2-851a-4efd-9982-57b41298303a,08c83419-f403-4759-b1f5-7b85aa81b471,62,"Please my brother, my lord, give these three garments for children that you brought up (from Assur) to Kuliya.",aḫī,a-ḫi,40,63,14.0,1,1
Kt 92/k 219 (AKT 5 22),4bfc19b2-851a-4efd-9982-57b41298303a,f7c49efb-10bc-4b8f-a256-a5e66fe38fc1,79,If these garments have already been sold establish how much silver they yielded and give it to Kuliya.,šumma,šu-ma,53,80,18.0,3,1
Kt 92/k 219 (AKT 5 22),4bfc19b2-851a-4efd-9982-57b41298303a,5cfcd4eb-0c46-41df-957e-97a82f251e89,89,"(Then) my dear brother, I will pray for you before Aššur.",aḫī,a-ḫi,62,90,21.0,3,1
Kt 92/k 219 (AKT 5 22),4bfc19b2-851a-4efd-9982-57b41298303a,babd7541-d18d-47f8-af09-3bf94bf94189,96,Say to my son Aššur-lamassī: Here you turned to me saying: Give me a little silver for my expenses and I will send you the merchandise it yields.,ana,a-na,67,97,22.0,3,1
Kt 92/k 219 (AKT 5 22),4bfc19b2-851a-4efd-9982-57b41298303a,e831fe89-b62b-43a8-a7a8-f504e36d8b44,117,"I did give you silver and also wool and saddleclothes for a value of 8 shekels of silver, saying: I owe a cauldron to the man of Mamma, therefore send me a cauldron or a slave.",kaspam,KÙ.BABBAR,83,118,27.0,3,1
